station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MKE,2025-02-07 17:52,24.00,2.00,37.92,270.00,5.00,0.00,30.29,1026.80,10.00,M,BKN,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,16.89,KMKE 071752Z 27005KT 10SM BKN130 BKN250 M04/M17 A3029 RMK AO2 SLP268 T10441167 11044 21100 58003,M
MKE,2025-02-07 18:52,25.00,3.00,38.09,250.00,8.00,0.00,30.27,1026.20,10.00,M,BKN,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,15.49,KMKE 071852Z 25008KT 10SM BKN130 BKN250 M04/M16 A3027 RMK AO2 SLP262 T10391161,M
MKE,2025-02-07 19:52,27.00,3.00,35.06,270.00,6.00,0.00,30.25,1025.50,10.00,M,BKN,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,19.51,KMKE 071952Z 27006KT 10SM BKN130 BKN250 M03/M16 A3025 RMK AO2 SLP255 T10281161,M
MKE,2025-02-07 20:52,28.00,4.00,35.24,260.00,3.00,0.00,30.23,1024.90,10.00,M,BKN,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,24.12,KMKE 072052Z 26003KT 10SM BKN130 BKN250 M02/M16 A3023 RMK AO2 SLP249 T10221156 56018,M
MKE,2025-02-07 21:52,29.00,4.00,33.82,240.00,3.00,0.00,30.24,1025.10,10.00,M,BKN,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,25.26,KMKE 072152Z 24003KT 10SM BKN130 BKN250 M02/M16 A3024 RMK AO2 SLP251 T10171156,M
MKE,2025-02-07 22:52,28.00,5.00,36.89,210.00,7.00,0.00,30.24,1025.20,10.00,M,BKN,BKN,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,19.90,KMKE 072252Z 21007KT 10SM BKN120 BKN250 M02/M15 A3024 RMK AO2 SLP252 T10221150,M
MKE,2025-02-07 23:52,27.00,6.00,40.24,250.00,3.00,0.00,30.23,1025.00,10.00,M,SCT,BKN,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,22.97,KMKE 072352Z 25003KT 10SM SCT120 BKN250 M03/M14 A3023 RMK AO2 SLP250 T10281144 11017 21044 50000,M
MKE,2025-02-08 00:52,27.00,6.00,40.24,0.00,0.00,0.00,30.22,1024.60,10.00,M,FEW,OVC,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,27.00,KMKE 080052Z 00000KT 10SM FEW120 OVC250 M03/M14 A3022 RMK AO2 SLP246 T10281144,M
MKE,2025-02-08 01:52,25.00,8.00,47.86,0.00,0.00,0.00,30.21,1024.30,10.00,M,FEW,SCT,OVC,M,13000.00,16000.00,25000.00,M,M,M,M,M,M,M,M,25.00,KMKE 080152Z 00000KT 10SM FEW130 SCT160 OVC250 M04/M13 A3021 RMK AO2 SLP243 T10391133,M
MKE,2025-02-08 02:52,24.00,7.00,47.70,0.00,0.00,0.00,30.22,1024.40,10.00,M,SCT,BKN,OVC,M,11000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,24.00,KMKE 080252Z 00000KT 10SM SCT110 BKN170 OVC250 M04/M14 A3022 RMK AO2 SLP244 T10441139 55005,M
MKE,2025-02-08 03:52,24.00,10.00,54.59,210.00,3.00,0.00,30.21,1024.40,10.00,M,BKN,OVC,M,M,11000.00,14000.00,M,M,M,M,M,M,M,M,M,19.54,KMKE 080352Z 21003KT 10SM BKN110 OVC140 M04/M12 A3021 RMK AO2 SLP244 T10441122,M
MKE,2025-02-08 04:52,24.00,9.00,52.20,0.00,0.00,0.00,30.20,1023.80,10.00,M,FEW,SCT,OVC,M,9000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,24.00,KMKE 080452Z 00000KT 10SM FEW090 SCT150 OVC250 M04/M13 A3020 RMK AO2 SLP238 T10441128,M
MKE,2025-02-08 05:52,24.00,12.00,59.67,0.00,0.00,0.00,30.19,1023.50,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,24.00,KMKE 080552Z 00000KT 10SM OVC090 M04/M11 A3019 RMK AO2 SLP235 T10441111 11028 21056 410171106 58008,M
MKE,2025-02-08 06:52,26.00,10.00,50.23,0.00,0.00,0.00,30.17,1022.80,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,26.00,KMKE 080652Z 00000KT 10SM BKN095 M03/M12 A3017 RMK AO2 SLP228 T10331122,M
MKE,2025-02-08 07:52,24.00,10.00,54.59,0.00,0.00,0.00,30.16,1022.40,10.00,M,BKN,BKN,M,M,10000.00,22000.00,M,M,M,M,M,M,M,M,M,24.00,KMKE 080752Z 00000KT 10SM BKN100 BKN220 M04/M12 A3016 RMK AO2 SLP224 T10441122,M
MKE,2025-02-08 08:52,23.00,11.00,59.52,0.00,0.00,0.00,30.14,1021.70,10.00,M,SCT,SCT,M,M,10000.00,22000.00,M,M,M,M,M,M,M,M,M,23.00,KMKE 080852Z 00000KT 10SM SCT100 SCT220 M05/M12 A3014 RMK AO2 SLP217 T10501117 58018,M
MKE,2025-02-08 09:52,26.00,15.00,62.64,120.00,5.00,0.00,30.11,1020.60,10.00,M,OVC,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,19.27,KMKE 080952Z 12005KT 10SM OVC095 M03/M09 A3011 RMK AO2 SLP206 T10331094,M
MKE,2025-02-08 10:52,30.00,20.00,65.94,110.00,9.00,0.00,30.08,1019.70,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,21.03,KMKE 081052Z 11009KT 10SM OVC090 M01/M07 A3008 RMK AO2 SLP197 T10111067,M
MKE,2025-02-08 11:52,31.00,23.00,71.89,110.00,8.00,0.00,30.07,1019.40,10.00,M,FEW,OVC,M,M,2000.00,8000.00,M,M,M,M,M,M,M,M,M,22.88,KMKE 081152Z 11008KT 10SM FEW020 OVC080 M01/M05 A3007 RMK AO2 PRESFR SLP194 T10061050 11006 21056 56021,M
MKE,2025-02-08 12:52,31.00,22.00,68.92,110.00,9.00,0.00,30.05,1018.50,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,22.27,KMKE 081252Z 11009KT 10SM OVC080 M01/M06 A3005 RMK AO2 SLP185 T10061056,M
MKE,2025-02-08 13:52,31.00,21.00,66.07,110.00,9.00,0.00,30.03,1018.00,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,22.27,KMKE 081352Z 11009KT 10SM OVC080 M01/M06 A3003 RMK AO2 SLP180 T10061061,M
MKE,2025-02-08 14:52,31.00,19.00,60.67,90.00,11.00,0.00,30.02,1017.40,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,21.20,KMKE 081452Z 09011KT 10SM OVC080 M01/M07 A3002 RMK AO2 SLP174 T10061072 56019,M
MKE,2025-02-08 15:52,32.00,20.00,60.81,90.00,10.00,0.00,30.00,1017.00,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,22.97,KMKE 081552Z 09010KT 10SM OVC075 00/M07 A3000 RMK AO2 SLP170 T00001067,M
MKE,2025-02-08 16:52,31.00,21.00,66.07,80.00,12.00,0.00,29.97,1015.80,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,20.73,KMKE 081652Z 08012KT 10SM OVC070 M01/M06 A2997 RMK AO2 SLP158 T10061061,M
MKE,2025-02-08 17:52,32.00,20.00,60.81,90.00,10.00,0.00,29.93,1014.60,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,22.97,KMKE 081752Z 09010KT 10SM OVC075 00/M07 A2993 RMK AO2 SLP146 T00001067 10000 21011 58027,M
MKE,2025-02-08 18:52,31.00,21.00,66.07,70.00,8.00,0.00,29.90,1013.60,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,22.88,KMKE 081852Z 07008KT 10SM OVC070 M01/M06 A2990 RMK AO2 SLP136 T10061061,M
MKE,2025-02-08 19:52,31.00,21.00,66.07,60.00,10.00,0.00,29.88,1012.80,10.00,M,FEW,OVC,M,M,2200.00,6500.00,M,M,M,M,M,M,M,M,M,21.71,KMKE 081952Z 06010KT 10SM FEW022 OVC065 M01/M06 A2988 RMK AO2 SLP128 T10061061,M
MKE,2025-02-08 20:25,31.00,21.00,66.07,60.00,9.00,0.00,29.86,M,10.00,M,BKN,OVC,M,M,2000.00,6500.00,M,M,M,M,M,M,M,M,M,22.27,KMKE 082025Z 06009KT 10SM BKN020 OVC065 M01/M06 A2986 RMK AO2 T10061061,M
MKE,2025-02-08 20:52,31.00,21.00,66.07,50.00,10.00,0.00,29.86,1012.20,10.00,M,BKN,OVC,M,M,2000.00,6500.00,M,M,M,M,M,M,M,M,M,21.71,KMKE 082052Z 05010KT 10SM BKN020 OVC065 M01/M06 A2986 RMK AO2 SLP122 T10061061 56023,M
MKE,2025-02-08 21:52,30.00,20.00,65.94,10.00,6.00,0.00,29.91,1013.80,10.00,M,SCT,BKN,OVC,M,2200.00,2800.00,6000.00,M,M,M,M,M,M,M,M,23.12,KMKE 082152Z 01006KT 10SM SCT022 BKN028 OVC060 M01/M07 A2991 RMK AO2 SLP138 T10111067,M
MKE,2025-02-08 22:00,30.00,21.00,68.81,10.00,5.00,T,29.91,M,10.00,M,BKN,BKN,OVC,M,2100.00,2800.00,6500.00,M,-SN,M,M,M,M,M,M,24.02,KMKE 082200Z 01005KT 10SM -SN BKN021 BKN028 OVC065 M01/M06 A2991 RMK AO2 SNB00 P0000 T10111061,M
MKE,2025-02-08 22:50,30.20,24.80,80.07,10.00,12.05,M,29.91,M,9.00,M,BKN,BKN,OVC,M,1299.00,1801.00,2998.00,M,-SN,M,M,M,M,M,M,19.69,SPECI KMKE 082250Z 01012KT 9SM -SN BKN013 BKN018 OVC030 M01/M04 A2991 RMK AO2 SNB00 P0000 FIBI (DVB),M
MKE,2025-02-08 22:52,30.00,25.00,81.40,10.00,12.00,T,29.91,1013.80,9.00,M,BKN,BKN,OVC,M,1300.00,1800.00,3000.00,M,-SN,M,M,M,M,M,M,19.46,KMKE 082252Z 01012KT 9SM -SN BKN013 BKN018 OVC030 M01/M04 A2991 RMK AO2 SNB00 SLP138 P0000 T10111039,M
MKE,2025-02-08 23:52,29.00,25.00,84.79,340.00,7.00,0.01,29.95,1015.20,9.00,M,BKN,BKN,OVC,M,1400.00,2100.00,3000.00,M,-SN,M,M,M,M,M,M,21.12,KMKE 082352Z 34007KT 9SM -SN BKN014 BKN021 OVC030 M02/M04 A2995 RMK AO2 SLP152 P0001 60001 T10171039 10000 21017 51029,M
MKE,2025-02-09 00:41,28.00,24.00,84.72,340.00,5.00,T,29.96,M,9.00,M,SCT,SCT,BKN,BKN,1400.00,2400.00,6500.00,13000.00,-SN,M,M,M,M,M,M,21.64,KMKE 090041Z 34005KT 9SM -SN SCT014 SCT024 BKN065 BKN130 M02/M04 A2996 RMK AO2 P0000 T10221044,M
MKE,2025-02-09 00:52,28.00,24.00,84.72,350.00,4.00,T,29.96,1015.60,9.00,M,SCT,BKN,BKN,M,2200.00,7000.00,13000.00,M,-SN,M,M,M,M,M,M,22.75,KMKE 090052Z 35004KT 9SM -SN SCT022 BKN070 BKN130 M02/M04 A2996 RMK AO2 SLP156 P0000 T10221044,M
MKE,2025-02-09 01:07,29.00,24.00,81.32,340.00,9.00,T,29.98,M,9.00,M,BKN,BKN,BKN,M,1400.00,2400.00,7000.00,M,-SN,M,M,M,M,M,M,19.78,KMKE 090107Z 34009KT 9SM -SN BKN014 BKN024 BKN070 M02/M04 A2998 RMK AO2 P0000 T10171044,M
MKE,2025-02-09 01:50,28.40,23.00,79.92,320.00,9.91,M,30.00,M,9.00,M,SCT,BKN,BKN,M,1400.00,2099.00,7001.00,M,-SN,M,M,M,M,M,M,18.50,SPECI KMKE 090150Z 32010KT 9SM -SN SCT014 BKN021 BKN070 M02/M05 A3000 RMK AO2 P0000 FIBI (DVB),M
MKE,2025-02-09 01:52,28.00,23.00,81.25,310.00,8.00,T,30.00,1016.80,9.00,M,SCT,BKN,BKN,M,1400.00,2100.00,7000.00,M,-SN,M,M,M,M,M,M,19.19,KMKE 090152Z 31008KT 9SM -SN SCT014 BKN021 BKN070 M02/M05 A3000 RMK AO2 SLP168 P0000 T10221050,M
MKE,2025-02-09 02:14,28.00,23.00,81.25,310.00,8.00,T,30.01,M,9.00,M,FEW,SCT,OVC,M,1400.00,2000.00,5500.00,M,-SN,M,M,M,M,M,M,19.19,KMKE 090214Z 31008KT 9SM -SN FEW014 SCT020 OVC055 M02/M05 A3001 RMK AO2 P0000 T10221050,M
MKE,2025-02-09 02:52,27.00,23.00,84.66,310.00,13.00,T,30.03,1017.90,9.00,M,SCT,OVC,M,M,2600.00,5000.00,M,M,-SN,M,M,M,M,M,M,15.16,KMKE 090252Z 31013KT 9SM -SN SCT026 OVC050 M03/M05 A3003 RMK AO2 SLP179 P0000 60000 T10281050 53025,M
MKE,2025-02-09 03:09,27.00,22.00,81.17,310.00,9.00,T,30.04,M,9.00,M,BKN,BKN,OVC,M,1900.00,2600.00,5000.00,M,-SN,M,M,M,M,M,M,17.30,KMKE 090309Z 31009KT 9SM -SN BKN019 BKN026 OVC050 M03/M06 A3004 RMK AO2 P0000 T10281056,M
MKE,2025-02-09 03:52,26.00,21.00,81.09,310.00,9.00,T,30.06,1019.10,9.00,M,FEW,BKN,BKN,M,1500.00,2300.00,5500.00,M,-SN,M,M,M,M,M,M,16.05,KMKE 090352Z 31009KT 9SM -SN FEW015 BKN023 BKN055 M03/M06 A3006 RMK AO2 SLP191 P0000 T10331061,M
MKE,2025-02-09 04:52,26.00,21.00,81.09,310.00,11.00,T,30.10,1020.10,9.00,M,OVC,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,14.88,KMKE 090452Z 31011KT 9SM -SN OVC015 M03/M06 A3010 RMK AO2 SLP201 P0000 T10331061,M
MKE,2025-02-09 05:52,26.00,19.00,74.46,300.00,14.00,T,30.11,1020.80,9.00,20.00,SCT,OVC,M,M,1500.00,3600.00,M,M,-SN,M,M,M,M,M,M,13.43,KMKE 090552Z 30014G20KT 9SM -SN SCT015 OVC036 M03/M07 A3011 RMK AO2 SLP208 P0000 60000 T10331072 11017 21033 400001056 51028,M
MKE,2025-02-09 06:15,26.00,18.00,71.33,310.00,10.00,T,30.13,M,9.00,M,BKN,OVC,M,M,2000.00,3600.00,M,M,-SN,M,M,M,M,M,M,15.44,KMKE 090615Z 31010KT 9SM -SN BKN020 OVC036 M03/M08 A3013 RMK AO2 P0000 T10331078,M
MKE,2025-02-09 06:52,26.00,18.00,71.33,300.00,11.00,T,30.15,1021.90,9.00,M,OVC,M,M,M,1800.00,M,M,M,-SN,M,M,M,M,M,M,14.88,KMKE 090652Z 30011KT 9SM -SN OVC018 M03/M08 A3015 RMK AO2 SLP219 P0000 T10331078,M
MKE,2025-02-09 07:52,24.00,15.00,68.08,310.00,11.00,T,30.17,1022.80,9.00,M,OVC,M,M,M,2300.00,M,M,M,-SN,M,M,M,M,M,M,12.36,KMKE 090752Z 31011KT 9SM -SN OVC023 M04/M09 A3017 RMK AO2 SLP228 P0000 T10441094,M
MKE,2025-02-09 08:52,22.00,12.00,64.90,330.00,13.00,T,30.20,1023.60,9.00,22.00,OVC,M,M,M,2000.00,M,M,M,-SN,M,M,M,M,M,M,8.76,KMKE 090852Z 33013G22KT 9SM -SN OVC020 M06/M11 A3020 RMK AO2 SLP236 P0000 60000 T10561111 51028,M
MKE,2025-02-09 09:52,21.00,9.00,59.23,330.00,10.00,T,30.23,1024.90,9.00,M,OVC,M,M,M,2500.00,M,M,M,-SN,M,M,M,M,M,M,9.17,KMKE 090952Z 33010KT 9SM -SN OVC025 M06/M13 A3023 RMK AO2 SLP249 P0000 T10611128,M
MKE,2025-02-09 10:52,20.00,10.00,64.64,320.00,12.00,T,30.24,1025.10,9.00,M,OVC,M,M,M,2700.00,M,M,M,-SN,M,M,M,M,M,M,6.73,KMKE 091052Z 32012KT 9SM -SN OVC027 M07/M12 A3024 RMK AO2 SLP251 P0000 T10671122,M
MKE,2025-02-09 11:52,20.00,9.00,61.80,310.00,10.00,T,30.28,1026.50,9.00,M,OVC,M,M,M,2900.00,M,M,M,-SN,M,M,M,M,M,M,7.92,KMKE 091152Z 31010KT 9SM -SN OVC029 M07/M13 A3028 RMK AO2 PRESRR SLP265 P0000 60000 70001 T10671128 11033 21067 53027,M
MKE,2025-02-09 12:52,20.00,10.00,64.64,290.00,7.00,T,30.31,1027.60,9.00,M,BKN,M,M,M,2800.00,M,M,M,-SN,M,M,M,M,M,M,10.15,KMKE 091252Z 29007KT 9SM -SN BKN028 M07/M12 A3031 RMK AO2 PRESRR SLP276 P0000 T10671122,M
MKE,2025-02-09 13:52,19.00,7.00,58.94,320.00,7.00,T,30.35,1028.80,9.00,M,BKN,BKN,M,M,2300.00,2900.00,M,M,-SN,M,M,M,M,M,M,8.93,KMKE 091352Z 32007KT 9SM -SN BKN023 BKN029 M07/M14 A3035 RMK AO2 SLP288 P0000 T10721139,M
MKE,2025-02-09 14:24,20.00,7.00,56.47,300.00,8.00,T,30.34,M,9.00,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,9.33,KMKE 091424Z 30008KT 9SM BKN028 M07/M14 A3034 RMK AO2 SNE23 P0000 T10671139,M
MKE,2025-02-09 14:52,19.00,6.00,56.32,320.00,10.00,T,30.34,1028.70,10.00,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,6.67,KMKE 091452Z 32010KT 10SM BKN030 M07/M14 A3034 RMK AO2 SNE23 SLP287 P0000 60000 T10721144 50020,M
MKE,2025-02-09 15:52,22.00,7.00,51.88,280.00,7.00,0.00,30.34,1028.70,10.00,M,BKN,BKN,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,12.59,KMKE 091552Z 28007KT 10SM BKN030 BKN250 M06/M14 A3034 RMK AO2 SLP287 T10561139,M
MKE,2025-02-09 16:52,23.00,7.00,49.74,290.00,6.00,0.00,30.35,1029.00,10.00,M,SCT,BKN,BKN,M,3200.00,20000.00,25000.00,M,M,M,M,M,M,M,M,14.69,KMKE 091652Z 29006KT 10SM SCT032 BKN200 BKN250 M05/M14 A3035 RMK AO2 SLP290 T10501139,M
MKE,2025-02-09 17:52,24.00,6.00,45.58,250.00,4.00,0.00,30.33,1028.40,10.00,M,FEW,SCT,BKN,M,3000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,18.08,KMKE 091752Z 25004KT 10SM FEW030 SCT200 BKN250 M04/M14 A3033 RMK AO2 SLP284 60000 T10441144 11039 21072 58002,M
MKE,2025-02-09 18:52,26.00,4.00,38.27,240.00,3.00,0.00,30.31,1027.50,10.00,M,FEW,SCT,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,21.83,KMKE 091852Z 24003KT 10SM FEW200 SCT250 M03/M16 A3031 RMK AO2 SLP275 T10331156,M
MKE,2025-02-09 19:52,29.00,5.00,35.41,M,5.00,0.00,30.30,1027.10,10.00,M,FEW,SCT,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,22.83,KMKE 091952Z VRB05KT 10SM FEW200 SCT250 M02/M15 A3030 RMK AO2 SLP271 T10171150,M
MKE,2025-02-09 20:52,29.00,4.00,33.82,260.00,4.00,0.00,30.30,1027.30,10.00,M,FEW,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,23.92,KMKE 092052Z 26004KT 10SM FEW100 BKN250 M02/M16 A3030 RMK AO2 SLP273 T10171156 55010,M
MKE,2025-02-09 21:52,30.00,4.00,32.47,300.00,6.00,0.00,30.31,1027.40,10.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,23.12,KMKE 092152Z 30006KT 10SM FEW090 FEW250 M01/M16 A3031 RMK AO2 SLP274 T10111156,M
MKE,2025-02-09 22:52,29.00,5.00,35.41,270.00,5.00,0.00,30.31,1027.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,22.83,KMKE 092252Z 27005KT 10SM FEW250 M02/M15 A3031 RMK AO2 SLP275 T10171150,M
MKE,2025-02-09 23:52,27.00,4.00,36.72,280.00,3.00,0.00,30.33,1028.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.97,KMKE 092352Z 28003KT 10SM CLR M03/M16 A3033 RMK AO2 SLP281 T10281156 11011 21044 53008,M
MKE,2025-02-10 00:52,25.00,5.00,41.76,300.00,4.00,0.00,30.35,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.25,KMKE 100052Z 30004KT 10SM CLR M04/M15 A3035 RMK AO2 SLP289 T10391150,M
MKE,2025-02-10 01:52,24.00,5.00,43.54,310.00,6.00,0.00,30.36,1029.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.90,KMKE 100152Z 31006KT 10SM CLR M04/M15 A3036 RMK AO2 SLP294 T10441150,M
MKE,2025-02-10 02:52,23.00,4.00,43.37,310.00,5.00,0.00,30.37,1029.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KMKE 100252Z 31005KT 10SM CLR M05/M16 A3037 RMK AO2 SLP296 T10501156 51013,M
MKE,2025-02-10 03:52,21.00,1.00,41.07,300.00,5.00,0.00,30.39,1030.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.33,KMKE 100352Z 30005KT 10SM CLR M06/M17 A3039 RMK AO2 SLP303 T10611172,M
MKE,2025-02-10 04:52,20.00,0.00,40.89,290.00,5.00,0.00,30.40,1030.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.14,KMKE 100452Z 29005KT 10SM CLR M07/M18 A3040 RMK AO2 SLP307 T10671178,M
MKE,2025-02-10 05:52,19.00,0.00,42.67,290.00,4.00,0.00,30.41,1030.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.24,KMKE 100552Z 29004KT 10SM CLR M07/M18 A3041 RMK AO2 SLP309 T10721178 11028 21072 410111072 51013,M
MKE,2025-02-10 06:52,18.00,1.00,46.68,290.00,5.00,0.00,30.41,1031.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.77,KMKE 100652Z 29005KT 10SM CLR M08/M17 A3041 RMK AO2 SLP311 T10781172,M
MKE,2025-02-10 07:52,17.00,1.00,48.74,280.00,5.00,0.00,30.41,1031.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.58,KMKE 100752Z 28005KT 10SM CLR M08/M17 A3041 RMK AO2 SLP311 T10831172,M
MKE,2025-02-10 08:52,15.00,2.00,55.69,230.00,4.00,0.00,30.41,1031.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.57,KMKE 100852Z 23004KT 10SM CLR M09/M17 A3041 RMK AO2 SLP312 T10941167 51003,M
MKE,2025-02-10 09:52,14.00,2.00,58.18,230.00,3.00,0.00,30.42,1031.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KMKE 100952Z 23003KT 10SM CLR M10/M17 A3042 RMK AO2 SLP314 T11001167,M
MKE,2025-02-10 10:52,14.00,1.00,55.54,240.00,4.00,0.00,30.42,1031.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.40,KMKE 101052Z 24004KT 10SM CLR M10/M17 A3042 RMK AO2 SLP316 T11001172,M
MKE,2025-02-10 11:52,14.00,1.00,55.54,240.00,5.00,0.00,30.43,1031.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.02,KMKE 101152Z 24005KT 10SM CLR M10/M17 A3043 RMK AO2 SLP319 T11001172 11072 21106 53006,M
MKE,2025-02-10 12:52,14.00,1.00,55.54,280.00,7.00,0.00,30.45,1032.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.84,KMKE 101252Z 28007KT 10SM CLR M10/M17 A3045 RMK AO2 SLP325 T11001172,M
MKE,2025-02-10 13:52,16.00,3.00,55.85,290.00,8.00,0.00,30.47,1033.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.40,KMKE 101352Z 29008KT 10SM CLR M09/M16 A3047 RMK AO2 SLP333 T10891161,M
MKE,2025-02-10 14:52,18.00,6.00,58.79,300.00,10.00,0.00,30.47,1033.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.41,KMKE 101452Z 30010KT 10SM CLR M08/M14 A3047 RMK AO2 SLP333 T10781144 51014,M
MKE,2025-02-10 15:52,20.00,6.00,53.96,290.00,9.00,0.00,30.49,1033.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.59,KMKE 101552Z 29009KT 10SM CLR M07/M14 A3049 RMK AO2 SLP338 T10671144,M
MKE,2025-02-10 16:52,23.00,6.00,47.53,280.00,8.00,0.00,30.50,1034.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,KMKE 101652Z 28008KT 260V330 10SM CLR M05/M14 A3050 RMK AO2 SLP341 T10501144,M
MKE,2025-02-10 17:52,25.00,5.00,41.76,300.00,5.00,0.00,30.48,1033.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,18.08,KMKE 101752Z 30005KT 10SM FEW250 M04/M15 A3048 RMK AO2 SLP335 T10391150 11033 21100 50002,M
MKE,2025-02-10 18:52,28.00,3.00,33.65,310.00,5.00,0.00,30.46,1032.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,21.64,KMKE 101852Z 31005KT 10SM FEW250 M02/M16 A3046 RMK AO2 SLP327 T10221161,M
MKE,2025-02-10 19:52,29.00,2.00,30.83,290.00,4.00,0.00,30.44,1031.90,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,23.92,KMKE 101952Z 29004KT 10SM SCT250 M02/M17 A3044 RMK AO2 SLP319 T10171167,M
MKE,2025-02-10 20:52,29.00,5.00,35.41,140.00,8.00,0.00,30.40,1030.70,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,20.42,KMKE 102052Z 14008KT 10SM SCT250 M02/M15 A3040 RMK AO2 SLP307 T10171150 58028,M
MKE,2025-02-10 21:52,26.00,11.00,52.52,150.00,8.00,0.00,30.42,1031.50,10.00,M,SCT,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,16.72,KMKE 102152Z 15008KT 10SM SCT100 BKN250 M03/M12 A3042 RMK AO2 SLP315 T10331117,M
MKE,2025-02-10 22:52,26.00,13.00,57.38,140.00,8.00,0.00,30.40,1030.90,10.00,M,SCT,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,16.72,KMKE 102252Z 14008KT 10SM SCT090 BKN250 M03/M11 A3040 RMK AO2 SLP309 T10331106,M
MKE,2025-02-10 23:52,24.00,11.00,57.08,170.00,6.00,0.00,30.40,1030.70,10.00,M,SCT,BKN,M,M,9500.00,25000.00,M,M,M,M,M,M,M,M,M,15.90,KMKE 102352Z 17006KT 10SM SCT095 BKN250 M04/M12 A3040 RMK AO2 SLP307 T10441117 11011 21044 58001,M
